monto_destino_id,destino_id,destino_nombre,rubro,tipo_operacion,periodo_id,anio,mes_numero,cantidad,valores_rd,tareas,beneficiados
1376,27,Café (Producción),Café,Producción,30,2019,9,25,11915000,1714,25
1377,28,Cebolla,Cebolla,General,30,2019,9,15,18637500,972,15
1378,33,Coco (Comercialización),Coco,Comercialización,30,2019,9,0,0,0,0
1379,34,Coco (Producción),Coco,Producción,30,2019,9,4,1700000,620,4
1380,40,Gallinas Ponedoras,Gallinas Ponedoras,General,30,2019,9,6,25375000,0,6
1381,41,Ganado de Carne,Ganado de Carne,General,30,2019,9,48,38936550,0,48
1382,42,Ganado de Carne (Com),Ganado de Carne,Com,30,2019,9,3,735000,0,3
1383,44,Ganado de Doble Propósito,Ganado de Doble Propósito,General,30,2019,9,62,75033000,0,62
1384,45,Ganado de Leche,Ganado de Leche,General,30,2019,9,18,12077000,0,18
1385,46,Ganado de Leche (Com.),Ganado de Leche,Com.,30,2019,9,1,32960110,0,1
1386,51,Guandul (Comercialización),Guandul,Comercialización,30,2019,9,0,0,0,0
1387,52,Guandul (Producción),Guandul,Producción,30,2019,9,0,0,0,0
1388,53,Guineo,Guineo,General,30,2019,9,2,2120000,297,2
1389,57,Habichuela (Comercialización),Habichuela,Comercialización,30,2019,9,0,0,0,0
1390,58,Habichuela (Producción),Habichuela,Producción,30,2019,9,0,0,0,0
1391,59,Invernadero,Invernadero,General,30,2019,9,4,35792450,33,4
1392,63,Maíz (Comercialización),Maíz,Comercialización,30,2019,9,0,0,0,0
1393,64,Maíz (Producción),Maíz,Producción,30,2019,9,2,505500,97,2
1394,68,Otros Agrícolas,Otros Agrícolas,General,30,2019,9,121,125215682,4273,121
1395,69,Otros Avícolas,Otros Avícolas,General,30,2019,9,1,300000,0,1
1396,70,Otros Pecuarios,Otros Pecuarios,General,30,2019,9,30,20540000,0,30
1397,72,Papa,Papa,General,30,2019,9,15,15300000,647,15
1398,75,Piña,Piña,General,30,2019,9,18,12000000,740,18
1399,77,Plátano,Plátano,General,30,2019,9,16,10150000,2350,16
1400,82,Pollos de Engorde,Pollos de Engorde,General,30,2019,9,57,33499032,0,57
1401,85,Porcino (Comercialización),Porcino,Comercialización,30,2019,9,0,0,0,0
1402,86,Porcino (Producción),Porcino,Producción,30,2019,9,44,24964400,0,44
1403,87,Préstamos de Consumo,Préstamos de Consumo,General,30,2019,9,182,28642549,0,182
1404,92,Tabaco (Comercialización),Tabaco,Comercialización,30,2019,9,5,101950000,0,5
1405,94,Tabaco (Producción),Tabaco,Producción,30,2019,9,0,0,0,0
1406,97,Tomate Industrial,Tomate Industrial,General,30,2019,9,0,0,0,0
1407,98,Tomate de Mesa,Tomate de Mesa,General,30,2019,9,7,4820000,107,7
1408,100,Yautía,Yautía,General,30,2019,9,12,2025000,314,12
1409,102,Yuca,Yuca,General,30,2019,9,25,8115000,1998,25
1410,104,Ñame,Ñame,General,30,2019,9,10,2155000,274,10
1411,3,"Agro. Manufactura, Comercio V. y Otros","Agro. Manufactura, Comercio V. y Otros",General,31,2019,10,412,465436014,0,412
1412,4,Aguacate (Producción),Aguacate,Producción,31,2019,10,44,15760000,1651,44
1413,8,Ajo (Comercialización),Ajo,Comercialización,31,2019,10,3,71250000,0,3
1414,9,Ajo (Producción),Ajo,Producción,31,2019,10,16,40130000,1456,16
1415,10,Ají (Producción),Ají,Producción,31,2019,10,14,12245000,483,14
1416,11,Apícola,Apícola,General,31,2019,10,5,670000,0,5
1417,14,Arroz (Comercialización),Arroz,Comercialización,31,2019,10,8,44587600,0,8
1418,17,Arroz (Producción),Arroz,Producción,31,2019,10,2,16000000,2595,2
1419,20,Batata,Batata,General,31,2019,10,7,4344000,1061,7
1420,23,Cacao (Comercialización),Cacao,Comercialización,31,2019,10,8,250350000,0,8
1421,24,Cacao (Producción),Cacao,Producción,31,2019,10,66,27352000,7406,100
1422,26,Café (Comercialización),Café,Comercialización,31,2019,10,1,220500,0,1
1423,27,Café (Producción),Café,Producción,31,2019,10,28,8250000,1812,28
1424,28,Cebolla,Cebolla,General,31,2019,10,37,11130000,894,47
1425,33,Coco (Comercialización),Coco,Comercialización,31,2019,10,0,0,0,0
1426,34,Coco (Producción),Coco,Producción,31,2019,10,1,100000,54,1
1427,40,Gallinas Ponedoras,Gallinas Ponedoras,General,31,2019,10,6,40900000,0,6
1428,41,Ganado de Carne,Ganado de Carne,General,31,2019,10,65,67338000,0,65
1429,42,Ganado de Carne (Com),Ganado de Carne,Com,31,2019,10,2,412500,0,2
1430,44,Ganado de Doble Propósito,Ganado de Doble Propósito,General,31,2019,10,40,77743200,0,53
1431,45,Ganado de Leche,Ganado de Leche,General,31,2019,10,10,26728108,0,10
1432,46,Ganado de Leche (Com.),Ganado de Leche,Com.,31,2019,10,9,179488918,0,9
1433,51,Guandul (Comercialización),Guandul,Comercialización,31,2019,10,0,0,0,0
1434,52,Guandul (Producción),Guandul,Producción,31,2019,10,1,74000,25,1
1435,53,Guineo,Guineo,General,31,2019,10,4,690000,150,4
1436,57,Habichuela (Comercialización),Habichuela,Comercialización,31,2019,10,0,0,0,0
1437,58,Habichuela (Producción),Habichuela,Producción,31,2019,10,95,24236000,6751,95
1438,59,Invernadero,Invernadero,General,31,2019,10,3,23727120,39,3
1439,63,Maíz (Comercialización),Maíz,Comercialización,31,2019,10,0,0,0,0
1440,64,Maíz (Producción),Maíz,Producción,31,2019,10,2,130000,95,2
1441,68,Otros Agrícolas,Otros Agrícolas,General,31,2019,10,122,250195432,2277,122
1442,69,Otros Avícolas,Otros Avícolas,General,31,2019,10,0,0,0,0
1443,70,Otros Pecuarios,Otros Pecuarios,General,31,2019,10,54,58018939,0,54
1444,72,Papa,Papa,General,31,2019,10,18,18855000,835,18
1445,75,Piña,Piña,General,31,2019,10,28,44980000,2757,28
1446,77,Plátano,Plátano,General,31,2019,10,30,39032000,5517,30
1447,82,Pollos de Engorde,Pollos de Engorde,General,31,2019,10,56,23564864,0,56
1448,85,Porcino (Comercialización),Porcino,Comercialización,31,2019,10,0,0,0,0
1449,86,Porcino (Producción),Porcino,Producción,31,2019,10,53,37349000,0,53
1450,87,Préstamos de Consumo,Préstamos de Consumo,General,31,2019,10,195,42635481,0,195
1451,92,Tabaco (Comercialización),Tabaco,Comercialización,31,2019,10,3,2800000,0,3
1452,94,Tabaco (Producción),Tabaco,Producción,31,2019,10,6,1045000,178,6
1453,97,Tomate Industrial,Tomate Industrial,General,31,2019,10,1,400000,40,1
1454,98,Tomate de Mesa,Tomate de Mesa,General,31,2019,10,13,6685000,219,13
1455,100,Yautía,Yautía,General,31,2019,10,9,1890000,268,9
1456,102,Yuca,Yuca,General,31,2019,10,22,4390000,1135,22
1457,104,Ñame,Ñame,General,31,2019,10,9,2025000,232,9
1458,3,"Agro. Manufactura, Comercio V. y Otros","Agro. Manufactura, Comercio V. y Otros",General,32,2019,11,409,563413776,0,409
1459,4,Aguacate (Producción),Aguacate,Producción,32,2019,11,45,13410000,1745,45
1460,8,Ajo (Comercialización),Ajo,Comercialización,32,2019,11,1,15000000,0,1
1461,9,Ajo (Producción),Ajo,Producción,32,2019,11,16,35884000,903,16
1462,10,Ají (Producción),Ají,Producción,32,2019,11,6,7490085,92,6
1463,11,Apícola,Apícola,General,32,2019,11,6,1260000,0,6
1464,14,Arroz (Comercialización),Arroz,Comercialización,32,2019,11,12,174263296,0,12
1465,17,Arroz (Producción),Arroz,Producción,32,2019,11,977,420359420,90551,1011
1466,20,Batata,Batata,General,32,2019,11,3,515000,195,3
1467,23,Cacao (Comercialización),Cacao,Comercialización,32,2019,11,5,138160000,0,5
1468,24,Cacao (Producción),Cacao,Producción,32,2019,11,45,19987000,5294,45
1469,26,Café (Comercialización),Café,Comercialización,32,2019,11,0,0,0,0
1470,27,Café (Producción),Café,Producción,32,2019,11,18,12410000,1543,18
1471,28,Cebolla,Cebolla,General,32,2019,11,35,6424000,518,35
1472,33,Coco (Comercialización),Coco,Comercialización,32,2019,11,0,0,0,0
1473,34,Coco (Producción),Coco,Producción,32,2019,11,9,10970000,1636,9
1474,40,Gallinas Ponedoras,Gallinas Ponedoras,General,32,2019,11,4,11500000,0,4
1475,41,Ganado de Carne,Ganado de Carne,General,32,2019,11,49,38620000,0,49
1476,42,Ganado de Carne (Com),Ganado de Carne,Com,32,2019,11,5,2500000,0,5
1477,44,Ganado de Doble Propósito,Ganado de Doble Propósito,General,32,2019,11,52,51682500,0,52
1478,45,Ganado de Leche,Ganado de Leche,General,32,2019,11,25,13700000,0,25
1479,46,Ganado de Leche (Com.),Ganado de Leche,Com.,32,2019,11,0,0,0,0
1480,51,Guandul (Comercialización),Guandul,Comercialización,32,2019,11,0,0,0,0
1481,52,Guandul (Producción),Guandul,Producción,32,2019,11,3,380000,101,3
1482,53,Guineo,Guineo,General,32,2019,11,0,0,0,0
1483,57,Habichuela (Comercialización),Habichuela,Comercialización,32,2019,11,0,0,0,0
1484,58,Habichuela (Producción),Habichuela,Producción,32,2019,11,54,14837700,4138,54
1485,59,Invernadero,Invernadero,General,32,2019,11,2,39967052,32,2
1486,63,Maíz (Comercialización),Maíz,Comercialización,32,2019,11,0,0,0,0
1487,64,Maíz (Producción),Maíz,Producción,32,2019,11,2,135000,80,2
1488,68,Otros Agrícolas,Otros Agrícolas,General,32,2019,11,123,207944208,5979,123
1489,69,Otros Avícolas,Otros Avícolas,General,32,2019,11,1,165000,0,1
1490,70,Otros Pecuarios,Otros Pecuarios,General,32,2019,11,41,19387364,0,41
1491,72,Papa,Papa,General,32,2019,11,21,24100000,1067,21
1492,75,Piña,Piña,General,32,2019,11,19,70350000,4595,19
1493,77,Plátano,Plátano,General,32,2019,11,30,22025000,3791,30
1494,82,Pollos de Engorde,Pollos de Engorde,General,32,2019,11,48,55251430,0,48
1495,85,Porcino (Comercialización),Porcino,Comercialización,32,2019,11,0,0,0,0
1496,86,Porcino (Producción),Porcino,Producción,32,2019,11,39,40080000,0,39
1497,87,Préstamos de Consumo,Préstamos de Consumo,General,32,2019,11,205,40803751,0,205
1498,92,Tabaco (Comercialización),Tabaco,Comercialización,32,2019,11,2,490000,0,2
1499,94,Tabaco (Producción),Tabaco,Producción,32,2019,11,5,1305000,160,5
1500,97,Tomate Industrial,Tomate Industrial,General,32,2019,11,0,0,0,0
1501,98,Tomate de Mesa,Tomate de Mesa,General,32,2019,11,12,11840000,197,12
1502,100,Yautía,Yautía,General,32,2019,11,12,3170000,264,12
1503,102,Yuca,Yuca,General,32,2019,11,17,4846500,1289,17
1504,104,Ñame,Ñame,General,32,2019,11,10,2635000,377,10
1505,3,"Agro. Manufactura, Comercio V. y Otros","Agro. Manufactura, Comercio V. y Otros",General,33,2019,12,413,564666274,0,413
1506,4,Aguacate (Producción),Aguacate,Producción,33,2019,12,41,41655000,4384,146
1507,8,Ajo (Comercialización),Ajo,Comercialización,33,2019,12,2,460000000,0,2
1508,9,Ajo (Producción),Ajo,Producción,33,2019,12,12,17050000,449,12
1509,10,Ají (Producción),Ají,Producción,33,2019,12,4,7000000,110,4
1510,11,Apícola,Apícola,General,33,2019,12,7,3430000,0,7
1511,14,Arroz (Comercialización),Arroz,Comercialización,33,2019,12,11,92616000,0,11
1512,17,Arroz (Producción),Arroz,Producción,33,2019,12,1574,689387700,138386,1647
1513,20,Batata,Batata,General,33,2019,12,13,2820000,856,13
1514,23,Cacao (Comercialización),Cacao,Comercialización,33,2019,12,6,6911000,0,6
1515,24,Cacao (Producción),Cacao,Producción,33,2019,12,39,28465000,6308,39
1516,26,Café (Comercialización),Café,Comercialización,33,2019,12,3,26200000,0,3
1517,27,Café (Producción),Café,Producción,33,2019,12,20,14259000,2456,20
1518,28,Cebolla,Cebolla,General,33,2019,12,14,6852500,376,14
1519,33,Coco (Comercialización),Coco,Comercialización,33,2019,12,0,0,0,0
1520,34,Coco (Producción),Coco,Producción,33,2019,12,1,900000,935,1
1521,40,Gallinas Ponedoras,Gallinas Ponedoras,General,33,2019,12,7,7200000,0,7
1522,41,Ganado de Carne,Ganado de Carne,General,33,2019,12,49,54547900,0,49
1523,42,Ganado de Carne (Com),Ganado de Carne,Com,33,2019,12,6,1560000,0,6
1524,44,Ganado de Doble Propósito,Ganado de Doble Propósito,General,33,2019,12,48,41791000,0,48
1525,45,Ganado de Leche,Ganado de Leche,General,33,2019,12,14,10085000,0,14
1526,46,Ganado de Leche (Com.),Ganado de Leche,Com.,33,2019,12,2,39474000,0,2
1527,51,Guandul (Comercialización),Guandul,Comercialización,33,2019,12,0,0,0,0
1528,52,Guandul (Producción),Guandul,Producción,33,2019,12,1,100000,37,1
1529,53,Guineo,Guineo,General,33,2019,12,3,5420000,362,3
1530,57,Habichuela (Comercialización),Habichuela,Comercialización,33,2019,12,0,0,0,0
1531,58,Habichuela (Producción),Habichuela,Producción,33,2019,12,26,6939000,2123,26
1532,59,Invernadero,Invernadero,General,33,2019,12,4,4935838,3,4
1533,63,Maíz (Comercialización),Maíz,Comercialización,33,2019,12,0,0,0,0
1534,64,Maíz (Producción),Maíz,Producción,33,2019,12,4,575000,330,4
1535,68,Otros Agrícolas,Otros Agrícolas,General,33,2019,12,124,272466209,10107,124
1536,69,Otros Avícolas,Otros Avícolas,General,33,2019,12,0,0,0,0
1537,70,Otros Pecuarios,Otros Pecuarios,General,33,2019,12,37,22226312,0,37
1538,72,Papa,Papa,General,33,2019,12,22,62604000,2060,22
1539,75,Piña,Piña,General,33,2019,12,17,12780000,736,17
1540,77,Plátano,Plátano,General,33,2019,12,110,42960000,5891,110
1541,82,Pollos de Engorde,Pollos de Engorde,General,33,2019,12,44,19932476,0,44
1542,85,Porcino (Comercialización),Porcino,Comercialización,33,2019,12,0,0,0,0
1543,86,Porcino (Producción),Porcino,Producción,33,2019,12,39,23958500,0,39
1544,87,Préstamos de Consumo,Préstamos de Consumo,General,33,2019,12,349,63419744,0,349
1545,92,Tabaco (Comercialización),Tabaco,Comercialización,33,2019,12,2,1025000,0,2
1546,94,Tabaco (Producción),Tabaco,Producción,33,2019,12,8,18594000,2712,68
1547,97,Tomate Industrial,Tomate Industrial,General,33,2019,12,0,0,0,0
1548,98,Tomate de Mesa,Tomate de Mesa,General,33,2019,12,10,7315000,149,10
1549,100,Yautía,Yautía,General,33,2019,12,8,1390000,113,8
1550,102,Yuca,Yuca,General,33,2019,12,17,7190000,2780,17
1551,104,Ñame,Ñame,General,33,2019,12,15,2865000,366,15
1552,3,"Agro. Manufactura, Comercio V. y Otros","Agro. Manufactura, Comercio V. y Otros",General,34,2020,1,382,228306318,0,382
1553,4,Aguacate (Producción),Aguacate,Producción,34,2020,1,53,14307500,1986,53
1554,8,Ajo (Comercialización),Ajo,Comercialización,34,2020,1,0,0,0,0
1555,9,Ajo (Producción),Ajo,Producción,34,2020,1,8,14900000,414,8
1556,10,Ají (Producción),Ají,Producción,34,2020,1,11,31667500,308,11
1557,11,Apícola,Apícola,General,34,2020,1,1,80000,0,1
1558,14,Arroz (Comercialización),Arroz,Comercialización,34,2020,1,6,44230000,0,6
1559,17,Arroz (Producción),Arroz,Producción,34,2020,1,418,236234090,47680,418
1560,20,Batata,Batata,General,34,2020,1,8,817500,319,8
1561,23,Cacao (Comercialización),Cacao,Comercialización,34,2020,1,7,102800000,0,7
1562,24,Cacao (Producción),Cacao,Producción,34,2020,1,31,20088500,5598,31
1563,26,Café (Comercialización),Café,Comercialización,34,2020,1,0,0,0,0
1564,27,Café (Producción),Café,Producción,34,2020,1,16,10100000,1054,16
1565,28,Cebolla,Cebolla,General,34,2020,1,9,3940000,202,9
1566,33,Coco (Comercialización),Coco,Comercialización,34,2020,1,0,0,0,0
1567,34,Coco (Producción),Coco,Producción,34,2020,1,5,6980000,1032,5
1568,40,Gallinas Ponedoras,Gallinas Ponedoras,General,34,2020,1,0,0,0,0
1569,41,Ganado de Carne,Ganado de Carne,General,34,2020,1,48,55816250,0,48
1570,42,Ganado de Carne (Com),Ganado de Carne,Com,34,2020,1,5,7350000,0,5
1571,44,Ganado de Doble Propósito,Ganado de Doble Propósito,General,34,2020,1,37,41202500,0,37
1572,45,Ganado de Leche,Ganado de Leche,General,34,2020,1,15,10905000,0,15
1573,46,Ganado de Leche (Com.),Ganado de Leche,Com.,34,2020,1,2,32837600,0,2
1574,51,Guandul (Comercialización),Guandul,Comercialización,34,2020,1,0,0,0,0
1575,52,Guandul (Producción),Guandul,Producción,34,2020,1,3,385000,153,3
1576,53,Guineo,Guineo,General,34,2020,1,4,6612000,548,4
1577,57,Habichuela (Comercialización),Habichuela,Comercialización,34,2020,1,0,0,0,0
1578,58,Habichuela (Producción),Habichuela,Producción,34,2020,1,5,1253000,321,5
1579,59,Invernadero,Invernadero,General,34,2020,1,0,0,0,0
1580,63,Maíz (Comercialización),Maíz,Comercialización,34,2020,1,0,0,0,0
1581,64,Maíz (Producción),Maíz,Producción,34,2020,1,2,625000,160,2
1582,68,Otros Agrícolas,Otros Agrícolas,General,34,2020,1,99,54816912,4933,99
1583,69,Otros Avícolas,Otros Avícolas,General,34,2020,1,1,15900000,0,1
1584,70,Otros Pecuarios,Otros Pecuarios,General,34,2020,1,34,33242855,0,34
1585,72,Papa,Papa,General,34,2020,1,22,11500000,519,22
1586,75,Piña,Piña,General,34,2020,1,12,14770000,1294,12
1587,77,Plátano,Plátano,General,34,2020,1,77,24303000,3517,77
1588,82,Pollos de Engorde,Pollos de Engorde,General,34,2020,1,50,31030556,0,50
1589,85,Porcino (Comercialización),Porcino,Comercialización,34,2020,1,1,300000,0,1
1590,86,Porcino (Producción),Porcino,Producción,34,2020,1,39,18533400,0,39
1591,87,Préstamos de Consumo,Préstamos de Consumo,General,34,2020,1,168,31605800,0,168
1592,92,Tabaco (Comercialización),Tabaco,Comercialización,34,2020,1,2,450000,0,2
1593,94,Tabaco (Producción),Tabaco,Producción,34,2020,1,3,555000,100,3
1594,97,Tomate Industrial,Tomate Industrial,General,34,2020,1,2,4500000,479,2
1595,98,Tomate de Mesa,Tomate de Mesa,General,34,2020,1,11,21250000,302,11
1596,100,Yautía,Yautía,General,34,2020,1,7,1080000,181,7
1597,102,Yuca,Yuca,General,34,2020,1,25,6905000,1496,25
1598,104,Ñame,Ñame,General,34,2020,1,6,975000,127,6
1599,3,"Agro. Manufactura, Comercio V. y Otros","Agro. Manufactura, Comercio V. y Otros",General,35,2020,2,437,526352013,0,437
1600,4,Aguacate (Producción),Aguacate,Producción,35,2020,2,70,69004409,5152,70
1601,8,Ajo (Comercialización),Ajo,Comercialización,35,2020,2,0,0,0,0
1602,9,Ajo (Producción),Ajo,Producción,35,2020,2,1,737660,20,1
1603,10,Ají (Producción),Ají,Producción,35,2020,2,11,9610000,440,11
1604,11,Apícola,Apícola,General,35,2020,2,2,325000,0,2
1605,14,Arroz (Comercialización),Arroz,Comercialización,35,2020,2,4,80800000,0,4
1606,17,Arroz (Producción),Arroz,Producción,35,2020,2,111,136757250,24851,111
1607,20,Batata,Batata,General,35,2020,2,6,1215000,296,6
1608,23,Cacao (Comercialización),Cacao,Comercialización,35,2020,2,4,16350000,0,4
1609,24,Cacao (Producción),Cacao,Producción,35,2020,2,38,16724500,3769,38
1610,26,Café (Comercialización),Café,Comercialización,35,2020,2,1,10002496,0,1
1611,27,Café (Producción),Café,Producción,35,2020,2,30,13735317,3252,30
1612,28,Cebolla,Cebolla,General,35,2020,2,6,12700000,674,6
1613,33,Coco (Comercialización),Coco,Comercialización,35,2020,2,1,60000,0,1
1614,34,Coco (Producción),Coco,Producción,35,2020,2,4,3580000,511,4
1615,40,Gallinas Ponedoras,Gallinas Ponedoras,General,35,2020,2,4,2350000,0,4
1616,41,Ganado de Carne,Ganado de Carne,General,35,2020,2,53,38230650,0,53
1617,42,Ganado de Carne (Com),Ganado de Carne,Com,35,2020,2,4,3510000,0,4
1618,44,Ganado de Doble Propósito,Ganado de Doble Propósito,General,35,2020,2,39,43540000,0,59
1619,45,Ganado de Leche,Ganado de Leche,General,35,2020,2,12,11264000,0,12
1620,46,Ganado de Leche (Com.),Ganado de Leche,Com.,35,2020,2,3,38221000,0,3
1621,51,Guandul (Comercialización),Guandul,Comercialización,35,2020,2,0,0,0,0
1622,52,Guandul (Producción),Guandul,Producción,35,2020,2,3,275000,105,3
1623,53,Guineo,Guineo,General,35,2020,2,5,6004000,525,5
1624,57,Habichuela (Comercialización),Habichuela,Comercialización,35,2020,2,0,0,0,0
1625,58,Habichuela (Producción),Habichuela,Producción,35,2020,2,0,0,0,0
1626,59,Invernadero,Invernadero,General,35,2020,2,2,15123001,20,2
1627,63,Maíz (Comercialización),Maíz,Comercialización,35,2020,2,0,0,0,0
1628,64,Maíz (Producción),Maíz,Producción,35,2020,2,6,283750,160,6
1629,68,Otros Agrícolas,Otros Agrícolas,General,35,2020,2,121,212363817,7524,121
1630,69,Otros Avícolas,Otros Avícolas,General,35,2020,2,1,150000,0,1
1631,70,Otros Pecuarios,Otros Pecuarios,General,35,2020,2,39,45418058,0,39
1632,72,Papa,Papa,General,35,2020,2,18,15689000,702,18
1633,75,Piña,Piña,General,35,2020,2,23,21230000,1184,23
